Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC
614,"J Gama. P Medas. G Castillo. P Rodrigues","Learning with drift detection",2004,"Brazilian Symposium on …","Springer","http://link.springer.com/chapter/10.1007/978-3-540-28645-5_29","https://scholar.google.com/scholar?cites=5501451940368475318&as_sdt=5,33&sciodt=0,33&hl=en&num=20",708,"2017-06-15","","","","",0,0,0,0,614
613,"M Jones. P Viola","Fast multi-view face detection",2003,"Mitsubishi Electric Research Lab TR-20003-96","researchgate.net","https://www.researchgate.net/profile/Michael_Jones20/publication/228362107_Fast_multi-view_face_detection/links/0fcfd50d35f8570d70000000.pdf","https://scholar.google.com/scholar?cites=10802988498246858742&as_sdt=5,33&sciodt=0,33&hl=en&num=20",718,"2017-06-15","PDF","","","",0,0,0,0,613
600,"JR Quinlan","Generating production rules from decision trees.",1987,"ijcai","ijcai.org","http://www.ijcai.org/Proceedings/87-1/Papers/063.pdf","https://scholar.google.com/scholar?cites=576644218723714876&as_sdt=5,33&sciodt=0,33&hl=en&num=20",87,"2017-06-15","PDF","","","",0,0,0,0,600
572,"ME Ross. X Zhou. G Song. SA Shurtleff. K Girtman…","Classification of pediatric acute lymphoblastic leukemia by gene expression profiling",2003,"Blood","Am Soc Hematology","http://www.bloodjournal.org/content/102/8/2951.short","https://scholar.google.com/scholar?cites=13362567876624883049&as_sdt=5,33&sciodt=0,33&hl=en&num=20",792,"2017-06-15","","","","",0,0,0,0,572
565,"EJC Dunkley. GK Isbister. D Sibbritt. AH Dawson…","The Hunter Serotonin Toxicity Criteria: simple and accurate diagnostic decision rules for serotonin toxicity",2003,"Qjm","Oxford Univ Press","http://qjmed.oxfordjournals.org/content/96/9/635.short","https://scholar.google.com/scholar?cites=5498549552796596434&as_sdt=5,33&sciodt=0,33&hl=en&num=20",238,"2017-06-15","","","","",0,0,0,0,565
564,"DRB Stockwell. IR Noble","Induction of sets of rules from animal distribution data: a robust and informative method of data analysis",1992,"Mathematics and computers in simulation","Elsevier","http://www.sciencedirect.com/science/article/pii/0378475492901262","https://scholar.google.com/scholar?cites=2011113897612933389&as_sdt=5,33&sciodt=0,33&hl=en&num=20",432,"2017-06-15","","","","",0,0,0,0,564
557,"P Horton. K Nakai","Better Prediction of Protein Cellular Localization Sites with the it k Nearest Neighbors Classifier.",1997,"Ismb","aaai.org","http://www.aaai.org/Papers/ISMB/1997/ISMB97-022.pdf","https://scholar.google.com/scholar?cites=3174971784213564873&as_sdt=5,33&sciodt=0,33&hl=en&num=20",648,"2017-06-15","PDF","","","",0,0,0,0,557
550,"JR Prensner. MK Iyer. OA Balbin…","Transcriptome sequencing across a prostate cancer cohort identifies PCAT-1. an unannotated lincRNA implicated in disease progression",2011,"Nature …","nature.com","http://www.nature.com/nbt/journal/v29/n8/abs/nbt.1914.html","https://scholar.google.com/scholar?cites=12583731315872144247&as_sdt=5,33&sciodt=0,33&hl=en&num=20",721,"2017-06-15","","","","",0,0,0,0,550
543,"X Huang. F Alleva. HW Hon. MY Hwang. KF Lee…","The SPHINX-II speech recognition system: an overview",1993,"Computer Speech & …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0885230883710077","https://scholar.google.com/scholar?cites=10911426607123003864&as_sdt=5,33&sciodt=0,33&hl=en&num=20",924,"2017-06-15","","","","",0,0,0,0,543
541,"M Ermes. J Pärkkä. J Mäntyjärvi…","Detection of daily activities and sports with wearable sensors in controlled and uncontrolled conditions",2008,"IEEE transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/4358887/","https://scholar.google.com/scholar?cites=9348868859424357118&as_sdt=5,33&sciodt=0,33&hl=en&num=20",951,"2017-06-15","","","","",0,0,0,0,541
534,"GM Cramer. RA Ford. RL Hall","Estimation of toxic hazard—a decision tree approach",1976,"Food and cosmetics toxicology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0015626476805226","https://scholar.google.com/scholar?cites=5370624427226338383&as_sdt=5,33&sciodt=0,33&hl=en&num=20",16,"2017-06-15","","","","",0,0,0,0,534
522,"JC Reynar. A Ratnaparkhi","A maximum entropy approach to identifying sentence boundaries",1997,"Proceedings of the fifth conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=974561","https://scholar.google.com/scholar?cites=15761353734533143393&as_sdt=5,33&sciodt=0,33&hl=en&num=20",958,"2017-06-15","","","","",0,0,0,0,522
517,"F Provost. P Domingos","Tree induction for probability-based ranking",2003,"Machine learning","Springer","http://link.springer.com/article/10.1023/A:1024099825458","https://scholar.google.com/scholar?cites=12577118508294546179&as_sdt=5,33&sciodt=0,33&hl=en&num=20",439,"2017-06-15","","","","",0,0,0,0,517
516,"Y Qu. BL Adam. Y Yasui. MD Ward…","Boosted decision tree analysis of surface-enhanced laser desorption/ionization mass spectral serum profiles discriminates prostate cancer from noncancer patients",2002,"Clinical …","clinchem.aaccjnls.org","http://clinchem.aaccjnls.org/content/48/10/1835.short","https://scholar.google.com/scholar?cites=594928782369565295&as_sdt=5,33&sciodt=0,33&hl=en&num=20",15,"2017-06-15","","","","",0,0,0,0,516
516,"JR Quinlan","Combining instance-based and model-based learning",1993,"Proceedings of the Tenth International Conference …","books.google.com","https://books.google.com/books?hl=en&lr=&id=TrqjBQAAQBAJ&oi=fnd&pg=PA236&dq=%22decision+tree%22&ots=v1_dVRaWRk&sig=1zLq2fG7yJmJQKgLzm8mJCiJ-f8","https://scholar.google.com/scholar?cites=11632684142555823009&as_sdt=5,33&sciodt=0,33&hl=en&num=20",871,"2017-06-15","","","","",0,0,0,0,516
509,"HY Yuan. JJ Chiou. WH Tseng. CH Liu…","FASTSNP: an always up-to-date and extendable service for SNP function analysis and prioritization",2006,"Nucleic acids …","Oxford Univ Press","http://nar.oxfordjournals.org/content/34/suppl_2/W635.short","https://scholar.google.com/scholar?cites=2248868419749659515&as_sdt=5,33&sciodt=0,33&hl=en&num=20",630,"2017-06-15","","","","",0,0,0,0,509
503,"P Gupta. N McKeown","Packet classification using hierarchical intelligent cuttings",1999,"Hot Interconnects VII","academia.edu","http://www.academia.edu/download/32951877/HOTI_99.pdf","https://scholar.google.com/scholar?cites=1924976117835867799&as_sdt=5,33&sciodt=0,33&hl=en&num=20",772,"2017-06-15","PDF","","","",0,0,0,0,503
495,"IS Moreira. PA Fernandes…","Hot spots—A review of the protein–protein interface determinant amino‐acid residues",2007,"… : Structure. Function. and …","Wiley Online Library","http://onlinelibrary.wiley.com/doi/10.1002/prot.21396/full","https://scholar.google.com/scholar?cites=3926453224488912836&as_sdt=5,33&sciodt=0,33&hl=en&num=20",966,"2017-06-15","","","","",0,0,0,0,495
489,"RA Howard","Readings on the principles and applications of decision analysis",1983,"","Strategic Decisions Group","","https://scholar.google.com/scholar?cites=5254659605893302939&as_sdt=5,33&sciodt=0,33&hl=en&num=20",382,"2017-06-15","CITATION","","","",0,0,0,0,489
487,"YH Cho. JK Kim. SH Kim","A personalized recommender system based on web usage mining and decision tree induction",2002,"Expert systems with Applications","Elsevier","http://www.sciencedirect.com/science/article/pii/S0957417402000520","https://scholar.google.com/scholar?cites=15673966744878324800&as_sdt=5,33&sciodt=0,33&hl=en&num=20",19,"2017-06-15","","","","",0,0,0,0,487
482,"RL De Mántaras","A distance-based attribute selection measure for decision tree induction",1991,"Machine learning","Springer","http://www.springerlink.com/index/h1g53072117750p5.pdf","https://scholar.google.com/scholar?cites=4448711393604668208&as_sdt=5,33&sciodt=0,33&hl=en&num=20",12,"2017-06-15","","","","",0,0,0,0,482
482,"HH Weetall","Covalent coupling methods for inorganic support materials",1976,"Methods in enzymology","Elsevier","http://www.sciencedirect.com/science/article/pii/S0076687976440120","https://scholar.google.com/scholar?cites=10530502214298533902&as_sdt=5,33&sciodt=0,33&hl=en&num=20",919,"2017-06-15","10","","","",0,0,0,0,482
474,"DB Hertz. H Thomas","Risk analysis and its applications",1983,"","tocs.ulb.tu-darmstadt.de","http://tocs.ulb.tu-darmstadt.de/54729149.pdf","https://scholar.google.com/scholar?cites=15079926627492981688&as_sdt=5,33&sciodt=0,33&hl=en&num=20",131,"2017-06-15","BOOK","","","",0,0,0,0,474
474,"JH Friedman","A recursive partitioning decision rule for nonparametric classification",1976,"IEEE Trans. Comput.","inspirehep.net","http://inspirehep.net/record/108620/","https://scholar.google.com/scholar?cites=14123295008163177982&as_sdt=5,33&sciodt=0,33&hl=en&num=20",338,"2017-06-15","","","","",0,0,0,0,474
474,"M Pal","Random forest classifier for remote sensing classification",2005,"International Journal of Remote Sensing","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431160412331269698","https://scholar.google.com/scholar?cites=7392937718425705099&as_sdt=5,33&sciodt=0,33&hl=en&num=20",536,"2017-06-15","","","","",0,0,0,0,474
467,"JR Jass. KA Do. LA Simms. H Iino. C Wynter. SP Pillay…","Morphology of sporadic colorectal cancer with DNA replication errors",1998,"Gut","gut.bmj.com","http://gut.bmj.com/content/42/5/673.short","https://scholar.google.com/scholar?cites=7913330104342283144&as_sdt=5,33&sciodt=0,33&hl=en&num=20",830,"2017-06-15","","","","",0,0,0,0,467
466,"C Boutilier. R Dearden. M Goldszmidt","Stochastic dynamic programming with factored representations",2000,"Artificial intelligence","Elsevier","http://www.sciencedirect.com/science/article/pii/S0004370200000333","https://scholar.google.com/scholar?cites=2024227496110842459&as_sdt=5,33&sciodt=0,33&hl=en&num=20",586,"2017-06-15","HTML","","","",0,0,0,0,466
466,"A Clare. RD King","Knowledge discovery in multi-label phenotype data",2001,"European Conference on Principles of Data Mining …","Springer","http://link.springer.com/chapter/10.1007/3-540-44794-6_4","https://scholar.google.com/scholar?cites=11478630794547434392&as_sdt=5,33&sciodt=0,33&hl=en&num=20",650,"2017-06-15","","","","",0,0,0,0,466
463,"DJ Cook. LB Holder","Mining graph data",2006,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=bHGy0_H0g8QC&oi=fnd&pg=PR7&dq=%22decision+tree%22&ots=FsZdZSmWiX&sig=zSeeRN_-w9LgjSA6GjEqudR2vB4","https://scholar.google.com/scholar?cites=238977728452368452&as_sdt=5,33&sciodt=0,33&hl=en&num=20",782,"2017-06-15","BOOK","","","",0,0,0,0,463
456,"MH Weiss. LB Harrison…","Use of decision analysis in planning a management strategy for the stage NO neck",1994,"… –Head & Neck Surgery","archotol.jamanetwork.com","http://archotol.jamanetwork.com/article.aspx?articleid=622309","https://scholar.google.com/scholar?cites=16880862218055205940&as_sdt=5,33&sciodt=0,33&hl=en&num=20",368,"2017-06-15","","","","",0,0,0,0,456
450,"PE Utgoff. NC Berkman. JA Clouse","Decision tree induction based on efficient tree restructuring",1997,"Machine Learning","Springer","http://www.springerlink.com/index/KTP2020X74808351.pdf","https://scholar.google.com/scholar?cites=8584736623886587245&as_sdt=5,33&sciodt=0,33&hl=en&num=20",25,"2017-06-15","","","","",0,0,0,0,450
445,"BP Roe. HJ Yang. J Zhu. Y Liu. I Stancu…","Boosted decision trees as an alternative to artificial neural networks for particle identification",2005,"Nuclear Instruments and …","Elsevier","http://www.sciencedirect.com/science/article/pii/S0168900205000355","https://scholar.google.com/scholar?cites=4507003591847591610&as_sdt=5,33&sciodt=0,33&hl=en&num=20",308,"2017-06-15","","","","",0,0,0,0,445
443,"JR Quinlan","Decision trees and decision-making",1990,"IEEE Transactions on Systems. Man. and …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/52545/","https://scholar.google.com/scholar?cites=3454022135906148460&as_sdt=5,33&sciodt=0,33&hl=en&num=20",422,"2017-06-15","","","","",0,0,0,0,443
442,"L Rokach. O Maimon","Top-down induction of decision trees classifiers-a survey",2005,"… on Systems. Man. and Cybernetics. Part …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1522531/","https://scholar.google.com/scholar?cites=1695204515386107995&as_sdt=5,33&sciodt=0,33&hl=en&num=20",533,"2017-06-15","","","","",0,0,0,0,442
431,"E Kushilevitz. Y Mansour","Learning decision trees using the Fourier spectrum",1993,"SIAM Journal on Computing","SIAM","http://epubs.siam.org/doi/abs/10.1137/0222080","https://scholar.google.com/scholar?cites=301626691457532294&as_sdt=5,33&sciodt=0,33&hl=en&num=20",551,"2017-06-15","","","","",0,0,0,0,431
430,"SJ Friedman. KJ Supowit","Finding the optimal variable ordering for binary decision diagrams",1987,"Design Automation. 1987. 24th …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/1586251/","https://scholar.google.com/scholar?cites=4705787416066093979&as_sdt=5,33&sciodt=0,33&hl=en&num=20",300,"2017-06-15","","","","",0,0,0,0,430
425,"JR Quinlan","Unknown attribute values in induction",1989,"Proc. of the Sixth Int. Workshop on Machine …","books.google.com","https://books.google.com/books?hl=en&lr=&id=YbSjBQAAQBAJ&oi=fnd&pg=PA164&dq=%22decision+tree%22&ots=1dw9qQy9Kp&sig=CDuOnCBkHbnY5iL7m1oSBrA96tI","https://scholar.google.com/scholar?cites=17647133457251244581&as_sdt=5,33&sciodt=0,33&hl=en&num=20",469,"2017-06-15","","","","",0,0,0,0,425
423,"W Du. Z Zhan","Building decision tree classifier on private data",2002,"Proceedings of the IEEE international conference on …","dl.acm.org","http://dl.acm.org/citation.cfm?id=850784","https://scholar.google.com/scholar?cites=5353229269758092270&as_sdt=5,33&sciodt=0,33&hl=en&num=20",20,"2017-06-15","","","","",0,0,0,0,423
417,"C Cardie","Using decision trees to improve case-based learning",1993,"Proceedings of the tenth international conference on …","books.google.com","https://books.google.com/books?hl=en&lr=&id=TrqjBQAAQBAJ&oi=fnd&pg=PA25&dq=%22decision+tree%22&ots=v1_dVR9UYr&sig=VGQsewCU2z6NWXSaU5wpflSTrIg","https://scholar.google.com/scholar?cites=15611727033292457472&as_sdt=5,33&sciodt=0,33&hl=en&num=20",379,"2017-06-15","","","","",0,0,0,0,417
417,"AW Black. PA Taylor","Automatically clustering similar units for unit selection in speech synthesis.",1997,"","era.lib.ed.ac.uk","https://www.era.lib.ed.ac.uk/handle/1842/1236","https://scholar.google.com/scholar?cites=17491501169105879491&as_sdt=5,33&sciodt=0,33&hl=en&num=20",901,"2017-06-15","","","","",0,0,0,0,417
414,"JR Quinlan","The effect of noise on concept learning",1986,"Machine learning: An artificial intelligence approach","books.google.com","https://books.google.com/books?hl=en&lr=&id=f9RylgKpHZsC&oi=fnd&pg=PA149&dq=%22decision+tree%22&ots=Vf4S4xM6EA&sig=hY2zbeMrUkzhEaCf6lWBOeYXuaY","https://scholar.google.com/scholar?cites=17527607960438060588&as_sdt=5,33&sciodt=0,33&hl=en&num=20",914,"2017-06-15","","","","",0,0,0,0,414
409,"KH Kim. YM Park. KR Ryu","Deriving decision rules to locate export containers in container yards",2000,"European Journal of Operational Research","Elsevier","http://www.sciencedirect.com/science/article/pii/S0377221799001162","https://scholar.google.com/scholar?cites=17029354054580663189&as_sdt=5,33&sciodt=0,33&hl=en&num=20",420,"2017-06-15","","","","",0,0,0,0,409
408,"H Buhrman. R De Wolf","Complexity measures and decision tree complexity: a survey",2002,"Theoretical Computer Science","Elsevier","http://www.sciencedirect.com/science/article/pii/S030439750100144X","https://scholar.google.com/scholar?cites=5985537247529949950&as_sdt=5,33&sciodt=0,33&hl=en&num=20",7,"2017-06-15","HTML","","","",0,0,0,0,408
405,"I Kononenko","Semi-naive Bayesian classifier",1991,"Machine Learning—EWSL-91","Springer","http://www.springerlink.com/index/m4p7863g61502515.pdf","https://scholar.google.com/scholar?cites=7097219975251694270&as_sdt=5,33&sciodt=0,33&hl=en&num=20",908,"2017-06-15","","","","",0,0,0,0,405
404,"LR Bahl. PF Brown. PV de Souza…","A tree-based statistical language model for natural language speech recognition",1989,"IEEE Transactions on …","ieeexplore.ieee.org","http://ieeexplore.ieee.org/abstract/document/32278/","https://scholar.google.com/scholar?cites=8296354938005331272&as_sdt=5,33&sciodt=0,33&hl=en&num=20",497,"2017-06-15","","","","",0,0,0,0,404
396,"B Zadrozny. C Elkan","Obtaining calibrated probability estimates from decision trees and naive Bayesian classifiers",2001,"ICML","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/4f67/a122ec3723f08ad5cbefecad119b432b3304.pdf","https://scholar.google.com/scholar?cites=1384277405353459970&as_sdt=5,33&sciodt=0,33&hl=en&num=20",425,"2017-06-15","PDF","","","",0,0,0,0,396
396,"D Lloyd","A phenological classification of terrestrial vegetation cover using shortwave vegetation index imagery",1990,"TitleREMOTE SENSING","Taylor & Francis","http://www.tandfonline.com/doi/abs/10.1080/01431169008955174","https://scholar.google.com/scholar?cites=18432234620395475944&as_sdt=5,33&sciodt=0,33&hl=en&num=20",967,"2017-06-15","","","","",0,0,0,0,396
